Name                    |MPF            |     plx|  e_plx|  Teff|e_Teff| logg|e_logg|   plxsp| e_plxsp|Comment
SDSS J030736.80+011104.5|53386-2068-443 | 3.19770|0.32696| 17257|  382|8.157|0.067| 2.78894| 0.17412|
SDSS J030848.42-065933.5|51924-0459-399 | 6.12397|0.12675| 13796|  303|8.048|0.035| 5.97664| 0.23805|
SDSS J030912.39+413936.5|53766-2417-349 | 1.54494|0.36693| 24641|  549|7.866|0.078| 1.70417| 0.12501|
SDSS J030941.52+005259.3|53386-2068-579 | 8.25043|0.22289|  7273|   61|7.803|0.103| 7.72073| 0.56328|
SDSS J031050.05+420807.6|53766-2417-335 | 2.87388|0.25501| 36003|  470|8.318|0.075| 1.99027| 0.12946|
SDSS J031111.39-000344.4|53386-2068-075 | 6.38006|0.21774| 15135|  286|8.333|0.029| 6.02997| 0.21839|
SDSS J031153.66+010415.0|53386-2068-609 | 3.19750|0.42030| 15362|  350|8.063|0.057| 3.51718| 0.19641|
SDSS J031248.07+414412.1|53766-2417-428 | 1.55602|0.44909| 28265|  450|7.952|0.077| 1.47442| 0.10245|
SDSS J031305.82-070749.5|51924-0459-467 | 7.01268|0.11062| 19337|  104|7.949|0.017| 6.92914| 0.11220|
SDSS J031308.23+413714.3|53766-2417-471 | 3.00483|0.29375| 20801|  251|7.894|0.036| 2.64950| 0.09003|
SDSS J031310.67+413120.2|53763-2397-413 | 5.28243|0.12030| 11883|   77|8.013|0.026| 8.02673| 0.18423|
SDSS J031316.04+063102.2|53733-2340-551 | 2.20511|0.43261| 21168|  415|7.768|0.059| 2.13431| 0.11893|
SDSS J031318.82+402827.8|53766-2417-216 | 4.45597|0.29565|  9963|   58|8.004|0.057| 5.22337| 0.23744|
SDSS J031449.80-010519.3|54833-3183-202 |15.98063|0.22814|  6025|  196|8.721|0.400|25.42095| 7.89817|
SDSS J031456.06-061612.7|51924-0459-569 | 6.86395|0.22121| 13173|  302|8.280|0.057| 5.80717| 0.30641|
SDSS J031504.58-065727.1|51924-0459-559 | 3.14184|0.17107| 18928|  278|7.431|0.050| 2.81178| 0.13909|
SDSS J031535.10-082757.0|51924-0459-045 | 6.41274|0.16114|  9541|   47|7.990|0.053|10.63315| 0.44050|
SDSS J031637.81-003310.9|54833-3183-179 | 8.00687|0.36253|  7013|  105|8.338|0.173|10.07118| 1.36167|
SDSS J031646.28+044554.0|53730-2335-007 | 6.89636|0.11325| 19868|  157|7.883|0.024| 6.36887| 0.14706|
SDSS J031718.02+050242.4|53730-2335-067 | 6.54700|0.14975| 11860|  125|7.957|0.043| 6.53328| 0.23866|
SDSS J031737.30+005033.4|52286-0804-411 | 6.74258|0.24943|  7528|   69|7.647|0.120| 6.42984| 0.53247|
SDSS J031802.34+004439.8|51929-0413-471 | 3.15266|0.21944| 19356|  389|7.981|0.063| 3.11581| 0.18371|
SDSS J031813.26-010711.7|52202-0711-131 |14.28521|0.06447| 12652|   66|7.903|0.019|22.91169| 0.34439|
SDSS J031847.09+003029.9|51929-0413-494 | 6.08219|0.16679| 11164|  125|8.165|0.052| 7.15901| 0.34229|
SDSS J031858.28+002325.8|51821-0413-486 | 0.77623|0.25030|140000|    0|8.000|0.000| 0.78704| 0.00000|Teff fixed
SDSS J032133.84+410134.6|53763-2397-002 | 7.17921|0.16111| 16138|  341|8.359|0.052| 5.89712| 0.32350|
SDSS J032150.57+005312.8|51901-0414-351 | 8.96319|0.30016|  8746|   43|8.013|0.054| 9.15021| 0.38669|
SDSS J032215.59-054707.3|51924-0460-414 | 3.59299|0.18928| 24717|  288|7.788|0.040| 2.97513| 0.11575|
SDSS J032302.85+000559.7|51821-0413-079 | 6.60465|0.11491| 13046|  230|8.032|0.056| 6.80926| 0.32005|
SDSS J032320.33+045620.7|53729-2339-189 | 3.46706|0.31412| 10685|  106|7.928|0.064| 4.52277| 0.23773|
SDSS J032400.23+055536.7|53729-2339-455 | 3.87289|0.29775| 11825|  159|8.129|0.050| 5.02967| 0.23359|
SDSS J032430.71+040054.9|53729-2339-135 | 3.92531|0.25500| 17738|  264|8.255|0.046| 3.90274| 0.17363|
SDSS J032443.00-002956.3|51869-0414-222 | 8.36236|0.28452|  7846|   66|7.806|0.104| 7.94467| 0.59003|
SDSS J032550.32+182421.8|54821-3187-416 | 9.90589|0.35920|  6450|   90|7.898|0.183| 9.05245| 1.12902|
SDSS J032615.34+000221.7|51901-0414-455 | 2.97333|0.29023| 21688|  324|7.927|0.045| 2.64995| 0.11364|
SDSS J032619.44+001817.5|51901-0414-454 | 6.87361|0.20100| 12384|   96|8.140|0.024| 7.65311| 0.17019|
SDSS J032658.71+061527.5|53730-2334-580 | 4.90204|0.23744| 14421|  313|7.920|0.047| 4.66319| 0.22292|
SDSS J032706.27-062828.5|51924-0460-629 | 0.93641|0.38912| 43029| 1390|7.485|0.143| 1.01584| 0.13438|
SDSS J032718.06+053457.3|53729-2339-506 | 2.35975|0.33795| 25458|  337|7.852|0.048| 2.18412| 0.09928|
SDSS J032726.26-071150.0|51910-0461-304 | 1.59531|0.13743| 50519| 1823|7.406|0.136| 1.17340| 0.15183|
SDSS J032727.52+001252.7|52199-0712-551 | 5.53927|0.23223| 17218|  219|8.542|0.034| 6.82379| 0.25171|
SDSS J032755.79-063605.8|51910-0461-360 |15.66912|0.20213|  7690|   48|8.058|0.073|14.28233| 0.79708|
SDSS J032942.79+053755.8|53713-2334-629 | 6.36195|0.10721| 18986|  151|7.863|0.025| 5.89749| 0.13863|
SDSS J033031.47+002454.9|53376-2069-477 | 2.77018|0.30133| 15931|  331|8.186|0.055| 3.28501| 0.17872|
SDSS J033032.32+000250.0|53376-2069-475 | 2.21241|0.22478| 29654|  235|7.736|0.045| 1.97206| 0.08075|
SDSS J033102.82-001828.5|53376-2069-162 | 2.65231|0.35868| 17140|  316|7.852|0.060| 2.97128| 0.15703|
SDSS J033133.89+010327.9|52672-0810-389 | 4.15279|0.08818| 35324|  155|7.875|0.027| 3.76239| 0.08739|
SDSS J033200.49-005752.5|51810-0415-206 | 5.34397|0.11563| 18058|  165|7.761|0.030| 5.09382| 0.13947|
SDSS J033209.26+010722.2|52591-1063-373 | 6.69881|0.10783| 17411|  143|7.995|0.026| 6.20339| 0.14777|
SDSS J033236.88-004936.9|52178-0713-214 | 5.73679|0.08237| 34387|  114|7.804|0.023| 5.32786| 0.11081|
SDSS J033257.68-070434.9|51910-0461-158 | 2.41525|0.14957| 41816|  758|7.838|0.084| 2.04844| 0.15259|
SDSS J033425.38+011258.2|53376-2069-565 | 2.74717|0.32768| 16554|  322|8.120|0.058| 3.09509| 0.17012|
SDSS J033826.85-073155.3|53401-2050-287 | 9.31364|0.09952| 16182|  139|8.091|0.025| 9.35866| 0.22538|
SDSS J034038.74-002944.8|52201-0714-165 |19.62214|0.13013|  7165|   37|8.147|0.062|20.20645| 0.97984|
SDSS J034044.10+010621.9|51811-0416-420 | 4.64332|0.18160| 12048|  181|8.157|0.052| 5.54845| 0.25731|
SDSS J034148.41-060501.9|53729-2070-500 | 2.93270|0.38903| 14995|  460|8.122|0.066| 3.15644| 0.21448|
SDSS J034258.22-051343.1|53729-2070-530 | 6.44864|0.19317| 10459|   48|7.963|0.033| 6.80278| 0.18882|
SDSS J034309.50-060832.1|53729-2070-511 | 3.09728|0.38295| 15425|  263|7.656|0.052| 2.50363| 0.11999|
SDSS J034314.35+102938.4|54368-2679-356 | 6.83400|0.10644| 77325| 2322|8.967|0.105| 7.29542| 0.79326|
SDSS J034315.83-060006.3|53729-2070-518 | 4.68890|0.18107| 16111|  171|7.896|0.032| 4.40075| 0.12997|
SDSS J034319.09+101238.0|54389-2697-309 | 3.48936|0.38827| 32662|  382|8.349|0.084| 2.21911| 0.16396|
SDSS J034356.12-050758.7|53401-2050-565 | 2.49723|0.10485| 47263|  958|7.748|0.083| 2.27824| 0.17523|
SDSS J034409.67-001358.2|51811-0416-114 | 8.36260|0.14009|  9124|   40|7.970|0.049| 8.63642| 0.32748|
SDSS J034428.27-003814.0|51811-0416-060 | 3.88738|0.10501| 31132|  139|7.875|0.031| 3.60913| 0.09609|
SDSS J034439.55-061622.3|51909-0462-593 | 4.58241|0.17759| 24726|  242|8.201|0.035| 4.00980| 0.13857|
SDSS J034630.98+094827.5|54368-2679-225 | 7.86503|0.20138| 26102|  348|9.058|0.061| 6.78886| 0.47211|
SDSS J034652.28+095355.7|54368-2679-188 | 9.93111|0.12519| 13712|  148|8.434|0.024|10.74157| 0.26122|
SDSS J034719.36+100921.6|54368-2679-193 | 7.93878|0.21600|  9592|   60|7.943|0.068| 7.52824| 0.39273|
SDSS J034939.35+103649.9|54368-2679-487 |11.69055|0.09049| 11770|   65|8.313|0.018|13.16286| 0.24884|
SDSS J034955.28+093402.8|54389-2697-053 | 4.90024|0.28559| 11182|  111|7.856|0.050| 4.43308| 0.18468|
SDSS J035239.81+100215.8|54389-2697-062 | 1.74701|0.48893| 22064|  528|7.833|0.073| 2.01470| 0.13902|
SDSS J035323.88+111200.7|54389-2697-602 | 3.19732|0.26233| 18385|  322|7.835|0.056| 2.69917| 0.13781|
SDSS J035343.67-000434.0|52901-1242-630 | 5.80996|0.07199| 36724|  177|7.655|0.026| 5.58610| 0.13199|
SDSS J035514.53-044930.2|51908-0464-349 | 5.43367|0.11163| 26931|  141|8.242|0.023| 4.82600| 0.10698|
SDSS J035734.10-060653.0|53741-2071-176 | 4.19398|0.25170| 12889|  242|8.088|0.057| 4.25439| 0.20495|
SDSS J040457.98-052324.2|51910-0465-365 |11.21549|0.12881|  8516|   44|7.881|0.060|10.54634| 0.47086|
SDSS J040647.32-064436.8|54802-3157-082 |13.72113|0.16221|  6103|   56|7.552|0.135|14.52274| 1.28097|
SDSS J041034.20+160322.1|54141-2680-363 | 8.11730|0.09138|  9303|   27|7.894|0.034|12.92011| 0.33645|
SDSS J041458.25+064008.2|54380-2805-388 |18.83091|0.06005| 13615|  117|8.040|0.017|17.95942| 0.31731|
SDSS J041803.97+065104.5|54389-2826-446 | 4.70092|0.43173| 19413|  296|8.500|0.048| 3.59911| 0.18168|
SDSS J041856.62+271748.4|52930-1250-238 |20.78792|0.06096| 10834|   45|7.879|0.024|24.26375| 0.49772|
SDSS J042011.21+333536.6|52974-1253-436 |13.82867|0.06532| 18192|   70|7.840|0.012|12.96897| 0.14498|
SDSS J042017.89+052735.8|54389-2826-111 | 4.57112|0.25092| 21614|  336|8.388|0.047| 3.95362| 0.19022|
SDSS J042353.85+065353.1|54380-2805-589 | 3.69916|0.21024| 21019|  384|7.874|0.055| 3.38623| 0.17452|
SDSS J043659.47+253547.5|52902-1256-493 |11.52113|0.09173| 25312|   92|8.331|0.014|12.64254| 0.17712|
SDSS J044031.65-055906.7|54521-2942-312 | 1.28026|0.34318| 42587| 1863|7.369|0.195| 0.82341| 0.14649|
SDSS J044400.23+245722.3|52944-1257-191 | 7.28455|0.07274| 29706|   92|7.876|0.018| 8.25016| 0.13449|
SDSS J044424.97-053436.1|54521-2942-477 | 3.39391|0.23646| 25364|  173|7.872|0.025| 3.03881| 0.07232|
SDSS J044601.30+223855.1|54414-2699-413 | 5.70878|0.16439| 14711|  164|7.923|0.027| 5.31592| 0.14260|
SDSS J044836.33-063114.2|54521-2942-004 | 4.44864|0.19729| 16470|  197|8.051|0.036| 4.01725| 0.13642|
SDSS J052016.37+171003.0|54085-2672-543 | 4.64283|0.45243| 12029|  278|8.786|0.057| 6.22026| 0.44214|
SDSS J052448.28+623653.3|53709-2302-376 | 9.40913|0.20522|  6875|   79|8.086|0.141|10.28671| 1.07002|
SDSS J053018.93+004027.5|53430-2072-380 | 2.13032|0.43433| 23446|  399|8.083|0.055| 2.08547| 0.11113|
SDSS J053316.04+611033.7|53682-2300-114 | 7.76044|0.13421| 10578|   67|8.048|0.042| 8.60013| 0.30770|
SDSS J053345.36+605750.1|53682-2300-015 |15.68197|0.07359| 13295|  115|7.915|0.021|13.92987| 0.27328|
SDSS J053429.78+003922.1|53430-2072-536 | 2.69402|0.38397| 24420|  258|7.777|0.036| 2.31214| 0.08098|
SDSS J053443.41+625108.7|53709-2302-578 | 6.66082|0.18745|  9322|   39|8.088|0.045| 7.16060| 0.26173|
SDSS J054204.98+821954.7|54152-2548-245 |16.17777|0.13912|  5956|  173|7.684|0.380|13.53843| 3.17017|
SDSS J055609.86+835754.5|54152-2548-485 | 4.94772|0.17448| 16264|  230|8.442|0.033| 5.15373| 0.18896|
SDSS J055844.81+644122.2|53712-2301-360 | 1.79910|0.31181| 30221|  401|7.733|0.082| 1.27136| 0.08991|
SDSS J055946.71+641238.3|53712-2301-392 | 1.23634|0.26172| 49477| 1427|7.603|0.112| 1.11718| 0.11782|
SDSS J060055.10+643234.5|53712-2301-381 | 2.51717|0.19657| 27922|  307|7.846|0.051| 2.17452| 0.10202|
SDSS J060255.98+632304.8|53712-2301-296 | 3.92317|0.22629| 11673|  140|8.110|0.046| 4.80162| 0.20243|
SDSS J060437.06-003346.1|54484-1249-269 | 3.32971|0.22557| 26976|  481|7.887|0.074| 3.01362| 0.20573|
SDSS J060616.77+825942.6|54152-2548-167 | 3.41833|0.14041| 19530|  194|8.002|0.031| 3.52595| 0.10471|
SDSS J060845.50+001635.7|54484-1249-519 |12.79371|0.11791|  7788|   50|7.976|0.075|12.68585| 0.71369|
SDSS J061349.93+645105.6|53712-2301-540 | 4.31907|0.16233| 17960|  172|7.971|0.031| 3.68139| 0.10448|
SDSS J061938.24+635656.5|53711-2299-067 | 1.84744|0.06877| 79833| 3278|6.876|0.088| 1.21306| 0.13173|
SDSS J062058.73+650709.0|53711-2299-601 | 5.48560|0.12343| 11629|  112|7.982|0.040| 6.13925| 0.21098|
SDSS J063947.26+363941.3|54401-2682-281 |13.63857|0.11517|  7868|   48|7.977|0.071|12.89750| 0.69112|
SDSS J064430.10+273111.1|54179-2676-311 |26.01325|0.08884|  6902|   77|8.202|0.133|23.15684| 2.37454|
SDSS J064543.14+271536.0|54199-2694-269 |10.20400|0.32690|  8458|   67|8.342|0.085| 9.03349| 0.65345|
SDSS J064743.70+270906.2|54179-2676-232 | 4.25434|0.07690| 46354|  598|7.919|0.054| 3.61081| 0.17717|
SDSS J064746.53+382230.6|54417-2700-566 | 1.37378|0.33551| 67549| 3497|7.455|0.166| 0.57486| 0.09607|
SDSS J064748.26+275527.9|54199-2694-143 | 4.38157|0.26278| 16500|  205|8.033|0.037| 3.90118| 0.13602|
SDSS J064754.29+363350.3|54417-2700-007 | 4.57678|0.25293| 18413|  239|8.379|0.041| 4.18743| 0.17276|
SDSS J064912.38+384614.9|54417-2700-606 | 2.73367|0.54647| 16665|  270|8.010|0.050| 2.81343| 0.13019|
SDSS J064924.84+273256.9|54199-2694-115 | 2.48745|0.23320| 25398|  299|8.008|0.043| 2.68378| 0.10946|
SDSS J065025.49+375434.9|54401-2682-625 | 7.97749|0.07217| 20070|  102|7.978|0.016| 7.41247| 0.11049|
SDSS J065133.34+284423.4|54199-2694-528 | 1.00020|0.47587| 18755|  428|7.209|0.077| 1.26482| 0.09925|
SDSS J065401.94+273442.5|54199-2694-031 | 2.86851|0.37932| 22534|  365|7.838|0.050| 2.42316| 0.11620|
SDSS J070426.34+400044.4|54502-2943-439 | 3.35054|0.38604| 18406|  357|7.946|0.062| 2.53649| 0.14327|
SDSS J070737.79+401328.6|54502-2943-404 | 2.01373|0.33570| 25193|  395|8.031|0.057| 1.90060| 0.10206|
SDSS J070954.46+403210.2|54502-2943-522 | 3.38243|0.22061| 17595|  161|7.968|0.029| 3.51062| 0.09310|
SDSS J071146.87+385358.0|54526-2938-103 | 5.98178|0.16746| 13514|  161|8.054|0.028| 5.88938| 0.15965|
SDSS J071201.60+381655.3|54502-2943-049 | 3.12796|0.19726| 25877|  238|7.907|0.035| 2.69237| 0.08904|
SDSS J071521.36+390152.8|54526-2938-026 | 4.13322|0.14734| 19964|  222|7.939|0.034| 3.98572| 0.12632|
SDSS J071809.91+313009.3|54409-2695-356 | 1.84831|0.38042| 20656|  401|7.872|0.059| 1.96263| 0.10732|
SDSS J071924.88+320759.0|54409-2695-377 | 1.60918|0.28924| 38313|  501|7.726|0.062| 1.38196| 0.07873|
SDSS J072020.88+364706.3|54507-2941-309 | 3.42748|0.11852| 25290|  221|7.946|0.031| 4.42608| 0.13130|
SDSS J072057.12+372903.8|54506-2946-234 | 3.36270|0.30196| 16284|  231|7.976|0.042| 2.93911| 0.11521|
SDSS J072110.42+314945.1|54409-2695-467 | 2.87913|0.30526| 19013|  288|7.878|0.048| 2.41370| 0.10762|
SDSS J072227.76+305136.9|54409-2695-179 | 6.36774|0.37468|  8683|   51|7.963|0.067| 5.98210| 0.30491|
SDSS J072308.84+370214.4|54506-2946-194 | 2.48847|0.21593| 28363|  200|8.005|0.034| 2.33782| 0.07346|
SDSS J072438.30+310729.0|54180-2677-156 | 8.93864|0.13715| 10247|   49|7.966|0.040| 8.35787| 0.27129|
SDSS J072445.68+385044.9|53047-1733-359 | 4.48434|0.38329| 10785|  117|8.076|0.065| 5.15657| 0.29114|
SDSS J072509.09+314944.9|54409-2695-558 | 3.20916|0.35730| 11271|   69|7.870|0.030| 5.11204| 0.13043|
SDSS J072559.08+411245.8|53313-1864-129 | 2.72776|0.30535| 28362|  400|7.896|0.068| 2.05691| 0.12703|
SDSS J072559.68+353836.3|53728-2073-229 | 3.09551|0.16017| 20156|  218|7.716|0.033| 3.03401| 0.09400|
SDSS J072607.92+395112.1|53047-1733-324 | 2.10311|0.21873| 37240|  507|7.770|0.070| 1.73432| 0.10817|
SDSS J072613.49+313956.9|54409-2695-544 | 3.48458|0.29259| 16380|  163|7.960|0.030| 3.43972| 0.09631|
SDSS J072621.54+322858.5|54409-2695-565 | 4.35542|0.16638| 16126|  133|7.846|0.025| 4.32337| 0.09983|
SDSS J072655.14+403027.9|54154-2701-314 | 1.97999|0.33163| 26914|  473|7.711|0.072| 1.67499| 0.11353|
SDSS J072723.02+413736.6|54153-2683-332 | 7.69069|0.16249| 13951|  171|8.338|0.026| 7.96856| 0.21732|
SDSS J072724.66+403622.0|54154-2701-301 | 8.63816|0.19823| 12774|  228|8.976|0.038|10.20362| 0.52507|
SDSS J072729.80+152234.9|54400-2713-309 | 6.47081|0.13900| 12208|  174|8.018|0.052| 6.37629| 0.27411|
SDSS J072752.76+321416.2|54409-2695-612 | 1.01020|0.20212| 57190| 1444|7.537|0.089| 1.00745| 0.08883|
SDSS J072942.69+392636.1|53034-1734-204 | 1.09483|0.38260| 42694| 1269|7.393|0.133| 1.02613| 0.12764|
SDSS J073003.67+163953.3|54416-2728-372 | 2.28709|0.26582| 17698|  238|7.494|0.043| 2.44048| 0.10124|
SDSS J073018.36+411320.4|54153-2683-436 | 7.57928|0.10205| 15268|   81|7.881|0.015| 7.55586| 0.10688|
SDSS J073144.28+160420.2|54400-2713-492 | 6.96913|0.22419| 13125|  137|8.054|0.032| 7.13118| 0.19613|
SDSS J073237.88+420454.3|54153-2683-404 |11.26120|0.13198| 18627|   89|8.421|0.015|10.43528| 0.16283|
SDSS J073247.77+213346.8|53379-2079-318 | 3.79963|0.21163| 17159|  202|7.944|0.038| 3.22848| 0.10985|
SDSS J073612.36+222937.2|53378-2078-372 | 7.33112|0.15610| 16148|  300|8.436|0.041| 6.67244| 0.30629|
SDSS J073616.20+162256.4|54400-2713-622 | 4.37842|0.10126| 20518|  135|7.236|0.021| 4.16810| 0.09144|
SDSS J073619.09+223338.9|53378-2078-378 | 3.73320|0.18184| 24153|  301|7.884|0.042| 3.23754| 0.13094|
SDSS J073702.90+473749.2|53317-1867-444 | 2.30449|0.14182| 28608|  284|7.380|0.050| 1.96583| 0.09744|
SDSS J073708.00+411227.5|54153-2683-560 |16.58600|0.05156| 11034|   32|8.054|0.015|17.13570| 0.22725|
SDSS J073719.68+670925.8|54523-2944-375 | 4.32692|0.14566| 13326|  162|8.006|0.033| 4.81627| 0.14244|
SDSS J073722.53+670217.7|54523-2944-379 | 2.24343|0.22609| 24835|  364|7.895|0.051| 1.96710| 0.09557|
SDSS J073807.55+271418.6|52339-0888-175 | 3.07421|0.26101| 18183|  358|7.941|0.063| 2.97682| 0.16989|
SDSS J073812.70+472941.3|53317-1867-464 | 4.65427|0.11810| 24616|  228|7.981|0.032| 4.08800| 0.12690|
SDSS J073819.65+282127.0|52339-0888-374 | 8.28751|0.19179|  8366|   54|8.085|0.072| 9.06358| 0.51393|
SDSS J073850.12+301235.7|52232-0754-482 | 4.69635|0.18823| 14910|  248|7.953|0.042| 4.28547| 0.17413|
SDSS J073850.96+270704.1|52339-0888-110 | 3.46956|0.37374| 10290|   90|7.623|0.078| 4.80714| 0.29044|
SDSS J073852.47+220331.1|53379-2079-441 | 3.63393|0.19290| 23172|  176|7.971|0.024| 3.42707| 0.08027|
SDSS J073854.30+175545.9|54497-2915-310 | 2.21040|0.25302| 17694|  257|7.914|0.047| 2.82271| 0.11929|
SDSS J073859.62+405159.3|54154-2701-040 | 3.00409|0.33917| 19345|  382|8.052|0.062| 2.39791| 0.14028|
SDSS J073927.01+652446.2|54515-2939-237 | 5.48845|0.10288| 17840|  171|7.909|0.031| 4.86840| 0.13712|
SDSS J073928.55+234727.9|52314-0857-132 |11.18661|0.12910|  8430|   49|7.895|0.070|10.78057| 0.56150|
SDSS J074023.83+653418.7|54523-2944-192 | 0.43880|0.31421| 58488| 3422|7.466|0.203| 0.54380| 0.10423|
SDSS J074024.13+202937.0|53378-2078-001 | 9.53021|0.07207| 23476|  138|8.103|0.019| 8.82690| 0.16625|
SDSS J074031.60+174758.0|54497-2915-270 | 4.30115|0.21611| 14689|  222|7.967|0.035| 3.99028| 0.14099|
SDSS J074033.49+250511.9|52314-0857-388 | 4.81206|0.19124| 19244|  289|8.307|0.048| 4.63926| 0.22110|
SDSS J074041.68+412107.1|54153-2683-632 | 4.54588|0.12865| 25161|  146|7.884|0.021| 4.17371| 0.08360|
SDSS J074043.26+340003.3|51959-0541-524 | 4.85842|0.31491| 13666|  390|8.044|0.054| 3.82735| 0.21581|
SDSS J074059.12+380810.2|51877-0431-629 | 2.07483|0.16186| 37558|  489|7.724|0.065| 1.88481| 0.11080|
SDSS J074059.69+221809.7|53379-2079-577 |16.71572|0.20448|  5947|  102|7.724|0.233|12.66410| 1.92128|
SDSS J074113.35+181011.0|54497-2915-224 | 2.27488|0.35180| 16194|  320|8.217|0.055| 3.11688| 0.16873|
SDSS J074136.40+273636.1|53730-2075-317 | 2.48141|0.35352| 19032|  330|7.879|0.055| 2.48725| 0.12669|
SDSS J074214.13+341300.7|51993-0542-226 | 1.63102|0.33796| 30187|  382|8.006|0.079| 1.42614| 0.09523|
SDSS J074238.52+422330.5|53035-1735-633 |14.51453|0.15137|  6778|   75|7.878|0.140|12.94230| 1.26396|
SDSS J074253.81+325643.4|51959-0541-636 | 2.23834|0.38472| 20646|  412|8.074|0.061| 2.31542| 0.13245|
SDSS J074254.99+400336.0|51884-0432-493 | 5.81142|0.14980| 14873|  179|8.037|0.027| 5.72902| 0.16024|
SDSS J074319.77+654806.8|54523-2944-169 | 1.47246|0.20433| 34232|  405|7.805|0.082| 1.42786| 0.10335|
SDSS J074424.46+272640.3|53730-2075-227 | 3.21423|0.23241| 22640|  205|7.799|0.028| 2.87548| 0.07827|
SDSS J074529.29+184002.1|54497-2915-512 | 2.45141|0.28048| 23262|  282|7.727|0.039| 2.04270| 0.07764|
SDSS J074532.48+430530.5|51885-0434-346 | 2.37629|0.20348| 25070|  385|7.917|0.054| 2.23463| 0.11407|
SDSS J074532.90+225914.5|52577-0927-076 | 1.65747|0.13604| 54230| 1342|7.486|0.090| 1.56009| 0.13803|
SDSS J074558.64+231737.8|54507-2916-352 | 3.80833|0.36148| 13295|  280|8.018|0.059| 3.34311| 0.17406|
SDSS J074604.28+173616.8|53437-2074-104 | 2.36512|0.27686| 27095|  292|8.022|0.046| 2.20328| 0.09448|
SDSS J074626.73+660544.7|54523-2944-496 | 4.73363|0.16725| 14115|  284|8.097|0.027| 4.75436| 0.16219|
SDSS J074629.80+224154.8|54507-2916-304 | 2.63493|0.33220| 18206|  335|8.119|0.058| 2.75972| 0.14974|
SDSS J074632.00+415210.2|51885-0434-220 | 1.34867|0.30828| 71278| 5084|7.539|0.224| 0.60893| 0.13510|
SDSS J074633.01+351022.8|51993-0542-476 | 7.79998|0.09180| 17265|   73|8.002|0.013| 7.11137| 0.08580|
SDSS J074638.21+331653.0|52235-0755-584 | 1.63678|0.25357| 32254|  312|7.846|0.070| 1.93065| 0.11553|
SDSS J074640.29+355748.1|51993-0542-521 |13.87508|0.20001|  6783|   42|8.014|0.077|13.51927| 0.77308|
SDSS J074642.64+180022.8|54495-2890-120 | 6.42452|0.11829| 17874|  124|8.114|0.022| 5.94599| 0.12382|
SDSS J074644.55+342615.6|51993-0542-064 | 2.80035|0.21369| 25207|  246|7.895|0.035| 2.57760| 0.08576|
SDSS J074649.51+472253.6|53055-1737-325 | 3.78510|0.23356| 24840|  470|8.036|0.067| 2.80953| 0.17775|
SDSS J074712.63+452714.0|53055-1737-213 |11.21472|0.15030| 13223|  223|8.893|0.032|12.58897| 0.52531|
SDSS J074722.12+295015.1|52663-0889-077 | 2.99274|0.17280| 18159|  328|7.875|0.058| 3.72978| 0.19570|
SDSS J074742.08+280945.9|53729-2055-496 | 4.66181|0.16631| 12712|  111|8.043|0.027| 6.65771| 0.15088|
SDSS J074749.82+664949.7|54523-2944-540 | 3.85657|0.27526| 18589|  213|8.036|0.036| 3.06003| 0.10364|
SDSS J074752.48+243033.0|52578-0928-297 | 4.24014|0.24559| 14515|  426|7.967|0.062| 3.79987| 0.24094|
SDSS J074803.72+300001.8|52663-0889-517 | 2.75814|0.22633| 27624|  302|7.882|0.048| 2.16422| 0.09644|
SDSS J074816.59+292321.2|53730-2075-530 | 0.81415|0.25096| 50282| 1027|7.547|0.078| 0.98352| 0.07373|
SDSS J074836.12+385711.5|51873-0433-534 | 2.58582|0.33429| 13046|  292|8.017|0.071| 3.58756| 0.21256|
SDSS J074904.33+422420.1|51885-0434-176 | 3.53340|0.31195| 12684|  239|7.966|0.064| 3.74664| 0.19060|
SDSS J074921.52+220151.7|54507-2916-201 | 2.04610|0.27898| 24148|  324|7.847|0.045| 2.10162| 0.09118|
SDSS J075019.12+181357.0|53314-1920-478 | 6.96437|0.15818|  9222|   42|8.156|0.048| 9.51181| 0.37814|
SDSS J075026.29+174029.8|53314-1920-168 |18.93108|0.11955|  6975|   37|7.910|0.066|17.77081| 0.85619|
SDSS J075032.28+091857.7|54505-2945-306 |22.59288|0.21085|  5577|  390|8.472|0.966|26.38816|13.94339|
SDSS J075033.04+181502.5|54419-2729-422 | 2.82139|0.43579| 13022|  242|8.118|0.055| 3.38535| 0.16002|
SDSS J075058.46+491707.3|53089-1779-342 | 4.98068|0.10318| 24976|  223|7.829|0.031| 4.43215| 0.13206|
SDSS J075106.52+301726.4|52663-0889-621 | 4.27640|0.10584| 32878|   98|7.883|0.022| 5.00253| 0.09599|
SDSS J075109.94+282854.1|53730-2075-585 | 2.59343|0.43789| 21844|  438|7.969|0.061| 1.74060| 0.10057|
SDSS J075110.57+232153.5|54507-2916-499 | 4.32418|0.29990| 11486|  123|8.099|0.042| 4.21724| 0.16208|
SDSS J075112.58+233928.6|54507-2916-408 | 2.60133|0.45067| 15219|  287|7.843|0.055| 2.27220| 0.11441|
