Name                    |MPF            |     plx|  e_plx|  Teff|e_Teff| logg|e_logg|   plxsp| e_plxsp|Comment
SDSS J022742.23+000555.7|55179-3615-0736| 2.32864|0.35685| 23530|  256|7.986|0.035| 2.06372| 0.07022|
SDSS J023503.67-002911.5|55244-3650-0485| 4.40934|0.21404| 14987|  256|8.098|0.038| 4.37802| 0.17158|
SDSS J023538.60-071242.9|55539-4389-0915| 3.38620|0.30967| 16650|  203|7.883|0.039| 3.35334| 0.11876|
SDSS J023543.18-055442.0|55811-4399-0725| 3.58760|0.13401| 18945|  169|7.775|0.029| 3.34542| 0.09048|
SDSS J023808.07+004908.8|55244-3650-0640| 2.98176|0.40434| 13588|  350|8.076|0.057| 3.54569| 0.19810|
SDSS J023948.20-065223.1|55811-4399-0005| 7.35520|0.27126|  7745|   80|7.941|0.123| 7.14212| 0.63600|
SDSS J023958.64-053453.5|55811-4399-0975| 1.84438|0.27712| 21876|  414|7.887|0.057| 2.02750| 0.10983|
SDSS J024241.81-073038.0|56593-7057-0738| 2.26255|0.36725| 26730|  332|7.881|0.050| 1.65075| 0.07730|
SDSS J024414.80-033151.4|56564-7053-0744| 3.14665|0.18667| 22156|  250|7.916|0.035| 2.87684| 0.09635|
SDSS J024449.20-002737.6|55244-3650-0064| 8.20175|0.21062|  8214|   54|8.002|0.075| 7.36939| 0.42044|
SDSS J024746.40+000331.1|55455-4240-1000| 8.14848|0.07757| 19112|  101|7.985|0.017| 7.56259| 0.12173|
SDSS J024854.96+334548.2|56625-7254-0476| 1.58606|0.32158| 34086|  278|7.189|0.059| 0.96437| 0.05410|
SDSS J025010.97-044256.2|56575-7054-0430| 4.70647|0.16351| 19640|  151|7.989|0.024| 4.37005| 0.10090|
SDSS J025032.79-005823.8|55450-4241-0170| 5.17589|0.14597| 18140|  107|7.930|0.019| 4.85100| 0.08497|
SDSS J025049.44+343651.0|56625-7254-0605| 3.25316|0.40244| 21774|  346|8.109|0.048| 2.55864| 0.11907|
SDSS J025052.32+352848.4|56625-7254-0541| 4.44298|0.29961| 17173|  240|8.473|0.039| 4.61694| 0.18858|
SDSS J025201.00+004544.3|55476-4242-0553| 6.54256|0.18530| 10095|   45|8.235|0.040| 6.59080| 0.22776|
SDSS J025308.93-023316.5|55538-4341-0398| 4.76560|0.12869| 17141|  122|7.904|0.023| 4.56246| 0.09426|
SDSS J025325.89-002751.4|55450-4241-0026| 3.31708|0.21520| 19556|  205|7.763|0.033| 2.94516| 0.09270|
SDSS J025339.71-003929.8|55476-4242-0342| 2.81550|0.27624| 16401|  166|7.743|0.033| 2.87557| 0.08625|
SDSS J025714.53+344128.3|56625-7254-0858| 5.13679|0.34068| 10514|   62|8.088|0.041| 4.77189| 0.16702|
SDSS J025723.01+334549.4|56625-7254-0153| 4.07413|0.24774| 12400|  152|8.209|0.037| 4.91055| 0.16939|
SDSS J025746.40+010106.1|55476-4242-0913| 6.40887|0.16253| 17383|  128|8.454|0.021| 6.26025| 0.13829|
SDSS J025942.59+043849.1|55477-4256-0958| 2.61120|0.28724| 25815|  339|7.878|0.049| 2.11354| 0.09770|
SDSS J030342.21+005310.1|56597-7255-0541| 4.67176|0.33320| 13724|  295|7.879|0.031| 4.82199| 0.17904|
SDSS J031111.39-000344.5|56597-7255-0102| 6.38006|0.21774| 13986|  209|8.383|0.032| 6.43971| 0.21731|
SDSS J035514.53-044930.1|56598-7253-0635| 5.43367|0.11163| 26382|  116|8.262|0.018| 4.81799| 0.08505|
SDSS J035734.10-060653.0|56598-7253-0270| 4.19398|0.25170| 11599|  164|8.116|0.054| 4.73390| 0.23378|
SDSS J071632.91+393553.7|55240-3655-0488| 4.10807|0.25183| 17842|  236|8.112|0.041| 3.58417| 0.13830|
SDSS J071821.22+403038.7|55240-3655-0595| 4.79631|0.15080| 16627|  114|7.943|0.022| 4.40696| 0.08913|
SDSS J071928.67+391854.5|55240-3655-0350| 1.71279|0.61730| 23494|  426|7.747|0.058| 1.42571| 0.08021|
SDSS J072437.39+401609.3|55240-3655-0887| 1.70268|0.28558| 19792|  314|7.321|0.052| 1.40277| 0.07490|
SDSS J072541.99+420737.1|55241-3656-0770| 5.13722|0.12969| 22264|  140|7.980|0.019| 4.90827| 0.09112|
SDSS J072559.07+411245.8|55240-3655-0903| 2.72776|0.30535| 28314|  241|7.844|0.041| 1.91374| 0.07222|
SDSS J072607.92+395111.9|55244-3657-0644| 2.10311|0.21873| 35881|  285|7.833|0.046| 1.81082| 0.07231|
SDSS J072655.14+403027.9|55244-3657-0708| 1.97999|0.33163| 26125|  290|7.912|0.043| 1.92688| 0.07791|
SDSS J072705.33+391118.4|55244-3657-0358| 2.50751|0.32256| 23136|  299|7.907|0.041| 2.15235| 0.08506|
SDSS J072723.01+413736.1|56193-5941-0522| 7.69069|0.16249| 14300|  202|8.330|0.022| 7.63693| 0.20194|
SDSS J072724.66+403621.6|55244-3657-0710| 8.63816|0.19823| 18081|  241|8.842|0.035| 6.92575| 0.28886|
SDSS J072837.66+405049.5|55240-3655-0945| 3.11383|0.17622| 20883|  227|8.009|0.033| 3.03883| 0.09518|
SDSS J072929.52+391011.6|55244-3657-0198|13.56716|0.07167| 13097|   94|7.952|0.022|13.33990| 0.25218|
SDSS J072942.69+392636.0|55244-3657-0850| 1.09483|0.38260| 43259|  735|7.472|0.075| 1.08551| 0.07773|
SDSS J073018.35+411320.3|56193-5941-0606| 7.57928|0.10205| 14594|   97|7.852|0.017| 7.59954| 0.12556|
SDSS J073114.93+385530.3|55244-3657-0150| 1.27189|0.29927| 73293| 4066|7.788|0.169| 0.98490| 0.16563|models with C/N/O
SDSS J073237.87+420454.2|55205-3658-0754|11.26120|0.13198| 18243|   84|8.453|0.014|10.78772| 0.15906|
SDSS J073330.80+272000.0|55537-4456-0386| 3.36445|0.53554| 14632|  332|8.047|0.045| 3.25330| 0.15719|
SDSS J073511.19+265708.3|55537-4456-0328| 2.72912|0.15900| 33377|  162|7.756|0.035| 2.35608| 0.07321|
SDSS J073528.33+443951.0|56210-5942-0808| 3.85260|0.35236| 14425|  262|8.024|0.033| 3.41968| 0.12522|
SDSS J073702.88+473749.0|55247-3665-0610| 2.30449|0.14182| 27945|  153|7.406|0.025| 2.05984| 0.05207|
SDSS J073723.78+332744.0|55539-4443-0564| 1.53797|0.39168| 27165|  368|7.758|0.057| 1.51479| 0.08096|
SDSS J073741.50+470421.0|55247-3665-0394| 1.14773|0.32761| 57962| 2012|7.504|0.121| 0.69751| 0.08296|
SDSS J073756.45+390753.2|55245-3664-0334| 0.42448|0.36712| 62077| 2316|7.535|0.126| 0.76656| 0.09584|
SDSS J073807.54+271418.4|55537-4456-0220| 3.07421|0.26101| 18786|  211|8.165|0.036| 3.32191| 0.11496|
SDSS J073813.60+430751.9|56210-5942-0128| 2.70376|0.31219| 18529|  231|7.944|0.040| 2.32630| 0.08579|
SDSS J073819.60+282126.9|55537-4456-0826| 8.28751|0.19179|  8376|   32|7.941|0.045| 8.19119| 0.28053|
SDSS J073842.34+425820.2|55481-3669-0386| 3.70689|0.21441| 16934|  163|7.965|0.031| 3.32472| 0.09351|
SDSS J073859.61+405159.1|55185-3666-0354| 3.00409|0.33917| 18905|  281|8.213|0.047| 2.66836| 0.12166|
SDSS J073918.85+155035.1|55564-4497-0518| 5.50623|0.11666| 19143|  142|7.960|0.023| 5.31814| 0.11645|
SDSS J073924.85+280722.7|55537-4456-0880| 0.35769|0.31271| 32734|  319|7.218|0.073| 0.80101| 0.05454|
SDSS J074020.19+272725.7|55537-4456-0108| 5.07878|0.14262| 21168|  117|7.915|0.017| 5.02150| 0.08118|
SDSS J074033.50+250511.6|55600-4462-0376| 4.81206|0.19124| 18714|  155|8.272|0.027| 4.56426| 0.12130|
SDSS J074041.67+412106.9|55245-3664-0782| 4.54588|0.12865| 24201|  165|7.848|0.023| 4.15066| 0.09287|
SDSS J074046.69+391445.8|55480-3670-0552| 2.38338|0.40456| 17816|  280|7.967|0.050| 2.26676| 0.10292|
SDSS J074059.13+380810.0|55480-3670-0458| 2.07483|0.16186| 36998|  328|7.835|0.046| 2.00089| 0.08190|
SDSS J074112.35+431334.4|55209-3660-0044| 2.17833|0.60553| 16245|  342|7.925|0.064| 2.17443| 0.12659|
SDSS J074122.27+153919.3|55564-4497-0432| 6.88549|0.11830| 18153|   88|7.912|0.016| 6.50142| 0.09530|
SDSS J074133.08+383122.5|55480-3670-0466| 1.74126|0.38207| 25128|  353|7.724|0.050| 1.60130| 0.07670|
SDSS J074134.63+455100.5|55176-3663-0080| 6.11111|0.13812| 12831|   99|8.127|0.023| 6.47824| 0.12992|
SDSS J074136.40+273635.8|55537-4456-0074| 2.48141|0.35352| 18221|  184|7.932|0.032| 2.60265| 0.07679|
SDSS J074148.35+200244.3|55836-4485-0520| 2.63410|0.27742| 23967|  335|7.946|0.046| 2.18038| 0.09681|
SDSS J074206.21+265355.1|55600-4462-0718| 3.08583|0.30118| 22124|  330|8.032|0.046| 2.57543| 0.11380|
SDSS J074214.12+341300.5|55539-4443-0788| 1.63102|0.33796| 29968|  377|7.990|0.076| 1.37445| 0.08891|
SDSS J074238.52+422330.9|55185-3666-0796|14.51453|0.15137|  6791|   61|7.960|0.112|13.50568| 1.08940|
SDSS J074243.01+394512.3|55480-3670-0504| 2.63635|0.23391| 27429|  215|7.911|0.034| 2.18915| 0.06952|
SDSS J074253.80+325643.2|55539-4443-0197| 2.23834|0.38472| 19961|  321|7.980|0.050| 2.16784| 0.09993|
SDSS J074300.39+493003.8|55478-3668-0692| 2.13382|0.33311| 20857|  329|7.898|0.048| 2.03908| 0.09146|
SDSS J074311.60+175207.7|55565-4492-0646| 3.24030|0.33336| 15793|  285|8.005|0.051| 2.75597| 0.13237|
SDSS J074332.44+144103.5|55564-4497-0293| 2.12763|0.27389| 21835|  339|7.982|0.047| 2.04836| 0.09203|
SDSS J074333.94+482113.2|55247-3665-0876| 2.08416|0.24011| 33316|  188|7.869|0.041| 1.68358| 0.06031|
SDSS J074353.58+395945.8|55480-3670-0614| 3.63348|0.37845| 15954|  179|8.047|0.032| 3.28206| 0.10029|
SDSS J074400.22+453056.6|55176-3663-0028| 3.48279|0.27742| 16114|  181|8.023|0.033| 3.28397| 0.10219|
SDSS J074401.84+145346.8|55564-4497-0296| 4.80350|0.13102| 22435|  176|8.119|0.024| 4.51893| 0.10745|
SDSS J074402.42+155112.8|55564-4497-0776| 2.52453|0.26635| 19997|  246|7.994|0.038| 2.68888| 0.09471|
SDSS J074407.64+453342.3|57419-8306-0152| 4.94428|0.28529| 11284|  119|8.330|0.045| 5.09240| 0.22851|
SDSS J074410.23+331155.7|55539-4443-0936| 7.56069|0.42910| 14342|  434|8.910|0.050| 6.09006| 0.36861|
SDSS J074424.45+272640.3|55537-4456-0012| 3.21423|0.23241| 22837|  217|7.892|0.030| 2.98630| 0.08648|
SDSS J074436.40+451534.5|55483-3671-0738| 3.64919|0.23171|  8904|   43|7.705|0.061| 4.87895| 0.21887|
SDSS J074458.75+380301.5|55480-3670-0332| 1.72643|0.18886| 56134| 1784|7.785|0.110| 1.47542| 0.15546|models with C/N/O
SDSS J074507.12+143228.6|55564-4497-0206| 3.28981|0.35340| 21399|  296|8.282|0.042| 3.20719| 0.13438|
SDSS J074529.28+184002.0|55565-4492-0758| 2.45141|0.28048| 22425|  312|7.634|0.043| 1.94441| 0.08243|
SDSS J074532.46+430530.3|55481-3669-0152| 2.37629|0.20348| 24427|  278|7.824|0.039| 2.08963| 0.07876|
SDSS J074532.89+225914.2|55587-4470-0062| 1.65747|0.13604| 58160| 1216|7.605|0.068| 1.60425| 0.11074|models with C/N/O
SDSS J074536.63+471816.5|55247-3665-0078| 4.78176|0.17377| 24618|  162|8.201|0.023| 3.67971| 0.08455|
SDSS J074542.98+150755.9|55564-4497-0187| 4.28901|0.09703| 32107|  101|7.907|0.023| 4.01749| 0.07980|
SDSS J074558.63+231737.7|56768-7455-0503| 3.80833|0.36148| 13415|  399|7.909|0.060| 3.04061| 0.18316|
SDSS J074629.80+224154.6|55587-4470-0052| 2.63493|0.33220| 17140|  297|8.072|0.054| 2.73861| 0.13513|
SDSS J074631.99+415209.9|55182-3674-0394| 1.34867|0.30828| 75391| 4762|7.735|0.202| 0.67967| 0.13603|
SDSS J074638.21+331652.9|55539-4443-0996| 1.63678|0.25357| 31443|  201|7.860|0.045| 1.92877| 0.07436|
SDSS J074642.64+180022.7|55565-4492-0812| 6.42452|0.11829| 17286|  106|8.110|0.019| 6.03307| 0.10809|
SDSS J074648.89+375411.4|55480-3670-0288| 0.91415|0.26075| 28603|  347|7.408|0.060| 1.10968| 0.06565|
SDSS J074648.91+433802.7|55481-3669-0934| 2.77016|0.34631| 16238|  217|7.938|0.040| 2.86868| 0.10636|
SDSS J074649.48+472253.2|55178-3673-0796| 3.78510|0.23356| 24402|  214|8.088|0.030| 2.88563| 0.08492|
SDSS J074712.61+452713.6|55178-3673-0258|11.21472|0.15030| 14170|  161|8.823|0.021|11.16990| 0.27370|
SDSS J074747.06+243802.1|55857-4466-0524| 2.73879|0.20091| 19221|  180|7.758|0.030| 2.89238| 0.08188|
SDSS J074752.40+241814.1|55857-4466-0580| 3.13573|0.40626| 19809|  340|7.747|0.053| 1.84927| 0.09224|
SDSS J074803.71+300001.6|55536-4452-0875| 2.75814|0.22633| 27256|  316|7.826|0.049| 2.06104| 0.09440|
SDSS J074804.82+440632.3|55186-3676-0618| 5.84888|0.09854| 15107|   97|8.065|0.015| 8.43453| 0.12957|
SDSS J074811.33+490140.9|55478-3668-0066| 4.49078|0.29333| 16233|  145|7.959|0.027| 4.05207| 0.10198|
SDSS J074816.73+161200.8|55564-4497-0928| 1.03420|0.29040| 39452|  705|7.573|0.078| 1.07209| 0.07932|
SDSS J074825.96+434646.2|55186-3676-0384| 2.11424|0.39177| 16976|  285|7.924|0.054| 2.24344| 0.10741|
SDSS J074838.94+240745.6|55857-4466-0440| 3.30459|0.25176| 16395|  298|7.895|0.056| 2.98923| 0.15210|
SDSS J074904.12+500431.8|57417-8308-0346| 1.22733|0.28122| 37943|  596|7.821|0.076| 1.22108| 0.08330|
SDSS J074908.86+414644.2|55484-3672-0748| 1.50639|0.46139| 23355|  353|8.060|0.049| 2.00374| 0.09496|
SDSS J074921.52+220151.7|56768-7455-0368| 2.04610|0.27898| 23722|  293|7.840|0.040| 2.05993| 0.07989|
SDSS J074955.33+365521.2|55486-3800-0450| 5.92271|0.11312| 26359|  112|8.061|0.017| 5.26485| 0.08556|
SDSS J075004.37+482129.7|55183-3675-0730| 8.84421|0.42649|  7383|   66|8.018|0.107| 7.31468| 0.58115|
SDSS J075052.60+135622.5|55569-4502-0236| 3.01615|0.15935| 22777|  196|7.889|0.027| 2.99972| 0.07835|
SDSS J075058.47+491707.1|55478-3668-0004| 4.98068|0.10318| 24135|  137|7.891|0.019| 4.65592| 0.08625|
SDSS J075110.56+232153.4|56768-7455-0739| 4.32418|0.29990| 11831|  142|8.092|0.046| 3.96095| 0.16589|
SDSS J075115.09+433513.8|55182-3674-0824| 3.62871|0.28560| 18998|  257|8.137|0.043| 3.21842| 0.13255|
SDSS J075117.34+392942.5|55480-3670-0918| 3.03974|0.27637| 18364|  192|8.017|0.033| 3.13013| 0.09651|
SDSS J075119.69+473205.8|55243-3681-0518| 2.76709|0.36895| 19885|  276|8.014|0.043| 2.52571| 0.10205|
SDSS J075124.20+410920.7|55484-3672-0876| 0.66827|0.42555| 48095| 1990|7.572|0.163| 0.76951| 0.11617|
SDSS J075129.39+340128.3|55488-3754-0516| 2.67287|0.22492| 23948|  235|7.962|0.032| 2.73025| 0.08517|
SDSS J075144.05+223004.7|56768-7455-0263| 5.94543|0.09917| 20220|  104|7.920|0.016| 5.79066| 0.08642|
SDSS J075148.83+231217.2|55857-4466-0290| 2.45121|0.34440| 18668|  266|8.071|0.045| 2.40321| 0.10183|
SDSS J075205.11+390112.7|55480-3670-0976| 2.58611|0.36829| 20964|  323|7.902|0.046| 2.12640| 0.09216|
SDSS J075219.41+264157.6|55533-4459-0273| 1.96731|0.18839| 30004|  158|7.679|0.032| 1.76393| 0.04997|
SDSS J075235.27+160913.0|55566-4495-0700| 1.12157|0.25459| 67656| 3117|7.520|0.149| 0.77492| 0.11636|
SDSS J075247.31+373433.1|55486-3800-0400| 4.50817|0.14665| 21481|  166|8.090|0.024| 4.05844| 0.09426|
SDSS J075251.39+271513.6|55533-4459-0772| 4.42466|0.09764| 23305|  134|7.714|0.018| 4.31047| 0.07708|
SDSS J075254.84+245715.4|55857-4466-0799| 4.70185|0.15650| 18210|  112|7.909|0.020| 4.55483| 0.08373|
SDSS J075321.16+510919.6|55209-3679-0372| 7.21872|0.17214| 27379|  116|8.916|0.021| 6.46443| 0.15314|
SDSS J075345.74+333527.8|55488-3754-0432| 8.34178|0.20766|  7457|   46|7.748|0.078| 7.64709| 0.42542|
SDSS J075349.35+161226.3|55566-4495-0776| 1.66920|0.31037| 19035|  237|7.490|0.042| 2.00648| 0.08262|
SDSS J075427.90+430639.2|55182-3674-0914| 1.37162|0.32140| 23901|  413|7.949|0.057| 1.80002| 0.09835|
SDSS J075455.51+164217.0|55566-4495-0838| 3.54645|0.19943| 15639|  163|7.800|0.031| 3.40520| 0.09741|
SDSS J075501.74+220127.7|55617-4471-0466| 2.08026|0.23447| 28716|  195|7.821|0.034| 1.98567| 0.06217|
SDSS J075507.47+234316.6|56768-7455-0925| 6.83649|0.10709| 16660|   99|7.963|0.019| 6.70022| 0.11772|
SDSS J075519.46+480034.4|55243-3681-0638| 5.46931|0.09966| 20191|   77|7.342|0.012| 5.16487| 0.06369|
SDSS J075537.17+372138.9|55486-3800-0222| 4.56550|0.14260| 18099|  129|7.914|0.023| 4.30966| 0.09098|
SDSS J075538.27+420730.4|55182-3674-0940| 1.81516|0.36446| 16867|  255|7.954|0.048| 2.49330| 0.10814|
SDSS J075538.56+455415.2|55178-3673-0012| 1.18672|0.38211| 29076|  361|7.796|0.066| 1.53669| 0.09157|
SDSS J075601.52+155202.8|55566-4495-0106| 2.19063|0.33730| 22263|  334|7.879|0.046| 1.92548| 0.08475|
SDSS J075607.76+380331.5|55486-3800-0796| 2.72674|0.32176| 16641|  230|7.979|0.043| 2.77852| 0.11015|
SDSS J075637.73+203730.5|55617-4482-0736| 2.97259|0.30057| 16552|  258|8.039|0.047| 2.71555| 0.11944|
SDSS J075651.74+352126.4|55488-3754-0712| 2.02284|0.29629| 21578|  320|7.900|0.045| 2.10324| 0.08978|
SDSS J075703.17+304800.8|55486-3753-0058| 7.25538|0.38266|  8494|   60|7.964|0.080| 5.88114| 0.35409|
SDSS J075722.06+521043.3|55209-3679-0796| 3.09973|0.26958| 19163|  211|8.145|0.035| 2.82353| 0.09550|
SDSS J075726.87+112416.1|55568-4506-0253| 2.06490|0.28614| 38292|  592|8.159|0.073| 1.69569| 0.11004|
SDSS J075741.88+213939.7|55617-4482-0782| 6.04143|0.16745| 14964|  158|8.095|0.023| 5.97931| 0.14459|
SDSS J075757.09+124112.6|55568-4506-0774| 1.08963|0.19784| 53810| 1881|7.549|0.127| 1.03172| 0.12601|models with C/N/O
SDSS J075758.04+243232.3|55858-4465-0354| 1.74348|0.19754| 29871|  174|7.822|0.034| 2.00336| 0.06097|
SDSS J075815.97+135514.5|55590-4501-0348| 2.74628|0.40749| 19649|  277|7.980|0.044| 2.74728| 0.11502|
SDSS J075818.03+163346.5|55569-4494-0616| 2.71907|0.15110| 35664|  387|7.977|0.064| 2.34396| 0.12733|
SDSS J075819.22+185706.3|55629-4490-0957| 3.76077|0.11563| 27558|  182|7.976|0.029| 3.63039| 0.09858|
SDSS J075821.11+274101.7|55536-4458-0542| 3.52274|0.19185| 28094|  262|8.355|0.046| 3.09496| 0.13673|
SDSS J075825.98+200040.3|55617-4482-0218| 3.06010|0.21607| 20522|  236|8.022|0.035| 2.98162| 0.09843|
SDSS J075851.23+381110.5|55486-3800-0936| 2.44256|0.28439| 20065|  246|7.971|0.038| 2.51899| 0.08850|
SDSS J075916.50+433518.7|55186-3676-0030| 8.95314|0.25220| 23632|  351|9.525|0.053| 8.14344| 0.53705|
SDSS J075927.51+132253.2|55590-4501-0294| 3.27956|0.25064| 27281|  286|8.035|0.045| 2.47842| 0.10423|
SDSS J075931.48+345850.4|55509-3801-0287| 0.60488|0.41011| 17791|  325|7.407|0.060| 1.67427| 0.09820|
SDSS J075953.17+193931.0|55866-4487-0521| 5.15801|0.10818| 19903|  148|7.986|0.023| 4.93576| 0.10857|
SDSS J080004.71+455500.0|55243-3681-0182| 4.66153|0.49961| 16724|  257|8.410|0.041| 3.61263| 0.15686|
SDSS J080006.18+325738.0|55488-3754-0104| 4.92658|0.20533| 14808|  324|8.357|0.027| 5.26281| 0.19523|
SDSS J080020.32+455730.7|55268-3686-0470| 3.59731|0.20932| 18117|  171|7.972|0.030| 3.74000| 0.10363|
SDSS J080024.15+183952.0|55866-4487-0475| 4.71159|0.22442| 15598|  167|8.088|0.028| 4.37626| 0.12143|
SDSS J080045.51+481212.1|55246-3684-0370| 1.00582|0.47741| 33916|  435|7.195|0.093| 0.68521| 0.05956|
SDSS J080059.67+493017.7|55246-3684-0718| 3.72952|0.25624| 15154|  173|7.947|0.031| 3.78306| 0.11133|
SDSS J080115.31+175011.3|55866-4487-0408| 2.27966|0.32297| 21031|  382|7.732|0.055| 1.77162| 0.09219|
SDSS J080147.47+223419.9|55617-4471-0820| 1.99388|0.36829| 16674|  282|7.897|0.054| 2.28064| 0.11124|
SDSS J080211.69+305451.6|55504-3755-0696| 6.53792|0.33972|  8752|   62|8.106|0.077| 6.50329| 0.39846|
SDSS J080254.15+440945.1|55559-4526-0270| 5.32914|0.22538| 15643|  495|8.410|0.058| 5.26910| 0.35683|
SDSS J080257.99+143752.8|55590-4501-0896| 2.60471|0.24155| 20099|  364|7.976|0.056| 2.68160| 0.13783|
SDSS J080259.45+234401.8|55617-4471-0908| 3.23633|0.21772| 17183|  154|7.867|0.029| 3.47744| 0.09025|
SDSS J080302.90+513702.8|55209-3679-0076| 3.19849|0.43266| 15685|  168|8.010|0.030| 3.07576| 0.08826|
SDSS J080305.23+175912.6|55866-4487-0324| 3.90099|0.20864| 17081|  134|7.936|0.025| 3.87427| 0.08736|
SDSS J080322.29+524900.1|55559-4528-0566| 3.08556|0.37425| 16618|  310|8.045|0.057| 2.93047| 0.15524|
SDSS J080330.76+193741.3|55866-4487-0734| 3.33408|0.37754| 17844|  243|7.968|0.044| 2.87946| 0.11499|
SDSS J080333.86+423504.2|55178-3683-0190| 6.20241|0.15938|  8504|   23|7.663|0.034| 7.95195| 0.19771|
SDSS J080353.13+321401.1|55505-3756-0278| 6.55817|0.36240|  8162|   62|7.824|0.093| 6.60859| 0.44256|
SDSS J080402.39+164231.7|55569-4494-0896| 3.24870|0.33491| 16145|  253|7.989|0.046| 3.11566| 0.13364|
SDSS J080414.52+193607.0|55866-4487-0724| 4.85772|0.18790| 24993|  196|8.316|0.029| 4.18387| 0.12070|
SDSS J080419.58+504425.4|55209-3679-0046| 5.26950|0.34762| 11460|  118|8.406|0.040| 4.90920| 0.20149|
SDSS J080429.37+421312.0|55178-3683-0132|13.47626|0.09858|  9236|   15|8.012|0.018|13.43947| 0.19341|
SDSS J080438.98+374435.7|55528-3802-0256| 2.61064|0.34344| 21843|  289|7.950|0.040| 2.14576| 0.08220|
SDSS J080439.29+511641.3|55559-4528-0418| 2.78419|0.28332| 22642|  319|7.960|0.044| 2.22895| 0.09419|
SDSS J080505.02+132630.5|55603-4505-0694| 3.50174|0.45185| 17881|  264|8.485|0.044| 3.44540| 0.15790|
SDSS J080505.04+263945.8|55536-4458-0200| 2.26902|0.39027| 20193|  358|7.994|0.054| 2.22900| 0.11140|
SDSS J080515.74+485848.1|55269-3687-0588| 8.31268|0.30908|  7609|   54|7.904|0.086| 7.96946| 0.49694|
SDSS J080521.28+414504.4|55513-3803-0664| 2.75551|0.33155| 13561|  386|7.954|0.051| 3.28622| 0.17852|
SDSS J080522.77+492812.4|55246-3684-0844| 2.06624|0.28864| 27159|  265|7.897|0.041| 1.87121| 0.07175|
SDSS J080524.18+345359.0|55508-3757-0612| 2.35623|0.24964| 18946|  271|7.872|0.046| 2.61899| 0.11138|
SDSS J080530.12+394943.1|55528-3802-0823| 2.67031|0.36314| 15843|  313|8.022|0.056| 2.62905| 0.13839|
SDSS J080530.19+380406.0|55528-3802-0228| 2.64695|0.30522| 15765|  271|8.150|0.045| 2.79906| 0.12537|
SDSS J080530.82+495702.6|55273-3688-0530|10.60334|0.29694|  7029|   82|8.051|0.141| 9.41802| 0.96276|
SDSS J080531.68+463300.7|55268-3686-0736| 2.22432|0.31523| 23340|  300|7.634|0.041| 1.97461| 0.08043|
SDSS J080542.91+452729.5|55268-3686-0254| 2.76766|0.30329| 20230|  257|7.958|0.039| 2.69913| 0.09770|
SDSS J080547.83+472018.0|55269-3687-0418|10.55519|0.21416|  7019|   56|7.944|0.098|10.12330| 0.71319|
SDSS J080616.90+202602.3|55630-4481-0380| 5.08127|0.25452| 16463|  183|8.339|0.030| 4.80221| 0.14981|
SDSS J080623.51+142315.7|55603-4505-0744| 2.53526|0.38884| 31136|  253|7.713|0.055| 1.37233| 0.06569|
SDSS J080632.46+205119.6|55630-4481-0346| 2.04417|0.24650| 27160|  186|7.883|0.029| 2.16346| 0.05890|
SDSS J080644.92+193427.5|55866-4487-0884| 2.75478|0.21829| 25602|  274|7.794|0.039| 2.31899| 0.08639|
SDSS J080659.12+341502.8|55508-3757-0310| 2.98310|0.16233| 27475|  155|8.006|0.025| 2.85694| 0.06691|
SDSS J080713.87+505306.3|55517-3699-0850| 1.51163|0.23909| 52458| 1604|7.542|0.116| 1.07388| 0.11948|models with C/N/O
SDSS J080715.87+431942.8|55178-3683-0962| 7.80083|0.28107|  8682|   40|7.961|0.052| 7.04836| 0.28129|
SDSS J080743.57+442148.0|55559-4526-0116| 5.59397|0.27691|  7743|   51|7.845|0.081| 7.24357| 0.42342|
SDSS J080751.70+282907.5|55537-4451-0318| 3.41539|0.20800| 17531|  182|7.919|0.034| 3.32081| 0.10149|
SDSS J080758.47+341151.0|55508-3757-0294| 0.46511|0.35416| 67417| 3519|7.596|0.171| 0.61340| 0.10357|
SDSS J080758.75+134419.1|55603-4505-0877| 3.30127|0.21827| 35071|  235|8.393|0.043| 2.70730| 0.10286|
SDSS J080803.40+564813.7|56709-7280-0578| 1.57686|0.34226| 25905|  370|7.824|0.054| 1.56737| 0.07972|
SDSS J080828.11+535604.5|57007-7281-0214| 3.82362|0.27746|  9303|   58|7.852|0.072| 4.77285| 0.25797|
SDSS J080855.37+561503.4|56709-7280-0388| 1.87755|0.15256| 46759|  753|7.784|0.067| 1.75577| 0.10855|
SDSS J080920.59+235903.8|55863-4469-0732| 2.86642|0.26716| 17314|  300|7.974|0.055| 2.69366| 0.13300|
SDSS J080921.89+192400.0|55866-4487-0982| 1.67760|0.10578| 93052| 4653|7.280|0.133| 1.16587| 0.18077|models with C/N/O
SDSS J080953.40+292839.1|55537-4451-0848| 2.83745|0.31716| 22587|  391|7.934|0.054| 1.95379| 0.10067|
SDSS J081002.56+230046.3|55863-4469-0258| 1.68460|0.19627| 31507|  142|7.881|0.032| 2.51489| 0.06915|
SDSS J081057.21+254855.8|55868-4463-0738| 4.59712|0.18396| 26244|  180|8.405|0.028| 4.39836| 0.12395|
